source	target	__relationship_score	__directed	__edge_source	__reverse_directed	interaction
RAD1	RAD17	3.4657359027997265	false	INDRA + NCI-PID	false	interacts with
RAD1	RFC4	0.0	false	INDRA + NCI-PID	false	interacts with
RAD1	RPA1	1.6094379124341003	false	INDRA + NCI-PID	false	interacts with
RAD1	RPA2	0.6931471805599453	false	INDRA + NCI-PID	false	interacts with
RAD9A	CLSPN	1.9459101490553132	false	INDRA + NCI-PID	false	interacts with
RAD9A	RAD17	2.772588722239781	false	INDRA + NCI-PID	false	interacts with
RAD9A	RPA1	1.0986122886681098	false	INDRA + NCI-PID	false	interacts with
RAD9A	RPA2	1.0986122886681098	false	INDRA + NCI-PID	false	interacts with
SP3	RUNX1	0.0	false	INDRA	true	interacts with
SP3	IL10	1.0986122886681098	false	INDRA	true	interacts with
MRE11	WRN	3.4965075614664802	true	INDRA	true	interacts with
MRE11	NBN	7.01211529430638	true	INDRA + NCI-PID	true	interacts with
MRE11	RAD50	7.506591780070841	true	INDRA + NCI-PID	true	interacts with
MRE11	BARD1	0.0	false	INDRA + NCI-PID	false	interacts with
MRE11	FANCD2	2.6390573296152584	true	INDRA + NCI-PID	true	interacts with
MRE11	BACH1	0.0	false	INDRA	false	interacts with
MRE11	MDC1	3.1354942159291497	true	INDRA + NCI-PID	false	interacts with
MRE11	RAD17	0.6931471805599453	false	INDRA	false	interacts with
MRE11	RNF8	0.0	false	INDRA + NCI-PID	false	interacts with
MRE11	TP53BP1	2.3978952727983707	false	INDRA + NCI-PID	true	interacts with
MRE11	RPA1	1.0986122886681098	false	INDRA	false	interacts with
MRE11	RFC4	0.0	false	INDRA	false	interacts with
MRE11	BRIP1	2.5649493574615367	false	INDRA	false	interacts with
MRE11	RPA2	1.3862943611198906	false	INDRA	true	interacts with
NBN	WRN	3.091042453358316	false	INDRA	false	interacts with
NBN	RAD50	6.899723107284872	true	INDRA + NCI-PID	true	interacts with
NBN	BARD1	0.6931471805599453	false	INDRA + NCI-PID	false	interacts with
NBN	FANCD2	2.4849066497880004	false	INDRA + NCI-PID	true	interacts with
NBN	BACH1	0.0	false	INDRA	false	interacts with
NBN	ATRIP	0.6931471805599453	false	INDRA	false	interacts with
NBN	RAD17	1.9459101490553132	true	INDRA	true	interacts with
NBN	RPA1	1.3862943611198906	false	INDRA	false	interacts with
NBN	RPA2	2.302585092994046	true	INDRA	true	interacts with
NBN	MDC1	5.209486152841421	true	INDRA + NCI-PID	true	interacts with
NBN	RNF8	3.2188758248682006	false	INDRA + NCI-PID	true	interacts with
NBN	TP53BP1	3.6109179126442243	true	INDRA + NCI-PID	true	interacts with
NBN	UBE2N	0.0	false	INDRA + NCI-PID	true	interacts with
NBN	BMI1	2.302585092994046	false	INDRA	false	interacts with
NBN	HSPA4	1.3862943611198906	false	INDRA	true	interacts with
NBN	RCC1	0.6931471805599453	true	INDRA	false	interacts with
NBN	WDR48	2.0794415416798357	false	INDRA	false	interacts with
NBN	XRCC3	1.3862943611198906	false	INDRA	false	interacts with
NBN	BRIP1	1.6094379124341003	false	INDRA	false	interacts with
RAD50	WRN	1.6094379124341003	false	INDRA	true	interacts with
RAD50	BARD1	0.6931471805599453	false	INDRA + NCI-PID	false	interacts with
RAD50	MDC1	2.1972245773362196	false	INDRA + NCI-PID	false	interacts with
RAD50	RNF8	0.0	false	INDRA + NCI-PID	false	interacts with
RAD50	TP53BP1	1.791759469228055	false	INDRA + NCI-PID	false	interacts with
RAD50	RPA1	0.0	false	INDRA	false	interacts with
RAD50	RPA2	0.0	false	INDRA	false	interacts with
RAD50	BRIP1	1.0986122886681098	false	INDRA	false	interacts with
SMAD3	NR2F2	0.0	true	INDRA	false	interacts with
SMAD3	FOXH1	2.8903717578961645	false	INDRA	false	interacts with
SMAD3	NKX2-5	1.6094379124341003	true	INDRA	false	interacts with
SMAD3	SMAD2	6.884486652042782	true	INDRA + NCI-PID	true	interacts with
SMAD3	SKIL	3.332204510175204	true	INDRA	true	interacts with
SMAD3	FOXG1	0.6931471805599453	false	INDRA + NCI-PID	false	interacts with
SMAD3	HNF4A	3.295836866004329	true	INDRA	true	interacts with
SMAD3	IRF7	2.5649493574615367	false	INDRA + NCI-PID	false	interacts with
SMAD3	MED15	1.3862943611198906	false	INDRA + NCI-PID	false	interacts with
SMAD3	RUNX1	1.9459101490553132	false	INDRA + NCI-PID	false	interacts with
SMAD3	RUNX2	4.418840607796598	true	INDRA + NCI-PID	true	interacts with
SMAD3	RUNX3	3.044522437723423	false	INDRA + NCI-PID	false	interacts with
SMAD3	CDKN2B	2.833213344056216	false	INDRA + NCI-PID	true	interacts with
SMAD3	GSC	1.3862943611198906	true	INDRA + NCI-PID	false	interacts with
SMAD3	IFNB1	1.0986122886681098	true	INDRA + NCI-PID	false	interacts with
SMAD3	IGHA1	1.0986122886681098	true	INDRA + NCI-PID	false	interacts with
SMAD3	IL10	1.6094379124341003	true	INDRA + NCI-PID	false	interacts with
SMAD3	LAMC1	0.0	true	INDRA + NCI-PID	false	interacts with
SMAD3	TGIF2	1.0986122886681098	true	INDRA + NCI-PID	false	interacts with
SMAD3	LGALS1	2.0794415416798357	false	INDRA	true	interacts with
SMAD3	ITGB4	0.0	false	INDRA	false	interacts with
SMAD3	ID2	1.6094379124341003	false	INDRA	true	interacts with
SMAD3	CFLAR	0.0	false	INDRA	false	interacts with
SMAD3	WNT5A	1.6094379124341003	true	INDRA	true	interacts with
SMAD3	CLU	1.0986122886681098	false	INDRA	true	interacts with
SMAD3	CCND2	2.3978952727983707	false	INDRA	true	interacts with
SMAD3	HSPA4	0.6931471805599453	false	INDRA	false	interacts with
SMAD3	SLC2A1	0.6931471805599453	true	INDRA	false	interacts with
SMAD3	HIF1A	4.007333185232471	true	INDRA + NCI-PID	false	interacts with
SMAD3	ABCG2	0.6931471805599453	false	INDRA	true	interacts with
SMAD3	BHLHE41	0.0	false	INDRA	true	interacts with
SMAD3	CITED2	2.0794415416798357	false	INDRA	false	interacts with
SMAD3	ENG	2.0794415416798357	true	INDRA + NCI-PID	true	interacts with
SMAD3	TGFBR3	0.0	true	INDRA	false	interacts with
SMAD3	RNF111	3.044522437723423	true	INDRA	false	interacts with
SMAD3	WWP1	1.3862943611198906	false	INDRA	false	interacts with
SMAD3	DAB2	1.9459101490553132	false	INDRA + NCI-PID	true	interacts with
SMAD3	SPTBN1	3.332204510175204	false	INDRA + NCI-PID	true	interacts with
SMAD3	STRAP	1.6094379124341003	true	INDRA + NCI-PID	true	interacts with
SMAD3	TGFB3	2.772588722239781	true	INDRA + NCI-PID	true	interacts with
SMAD3	TGFBR1	6.049733455231958	true	INDRA + NCI-PID	true	interacts with
SMAD3	TGFBR2	3.8918202981106265	true	INDRA + NCI-PID	true	interacts with
SMAD3	ZFYVE9	3.9512437185814275	true	INDRA + NCI-PID	true	interacts with
NR2F2	AP1B1	0.0	false	INDRA	true	interacts with
NR2F2	APOB	0.0	false	INDRA + NCI-PID	true	interacts with
NR2F2	SOD1	0.0	true	INDRA	false	interacts with
PARP2	TNKS	0.6931471805599453	false	INDRA	false	interacts with
PARP2	WRN	0.6931471805599453	false	INDRA	false	interacts with
ILK	ZEB1	0.0	true	INDRA	false	interacts with
ILK	ELMO2	2.8903717578961645	false	INDRA + NCI-PID	false	interacts with
ILK	ILKAP	3.091042453358316	false	INDRA + NCI-PID	true	interacts with
ILK	AURKA	1.3862943611198906	true	INDRA + NCI-PID	false	interacts with
ILK	LIMS1	5.916202062607435	true	INDRA + NCI-PID	true	interacts with
ILK	LIMS2	3.295836866004329	false	INDRA + NCI-PID	true	interacts with
ILK	MYL9	1.6094379124341003	true	INDRA + NCI-PID	false	interacts with
ILK	NACA	1.791759469228055	true	INDRA + NCI-PID	false	interacts with
ILK	PARVA	5.198497031265826	true	INDRA + NCI-PID	true	interacts with
ILK	PARVB	4.836281906951478	true	INDRA + NCI-PID	true	interacts with
ILK	PARVG	1.6094379124341003	false	INDRA + NCI-PID	false	interacts with
ILK	PPP1R14A	2.70805020110221	true	INDRA + NCI-PID	false	interacts with
ILK	PPP1R14B	1.6094379124341003	true	INDRA + NCI-PID	false	interacts with
ILK	PPP1R14C	2.1972245773362196	true	INDRA + NCI-PID	false	interacts with
ILK	RHOG	1.9459101490553132	false	INDRA + NCI-PID	false	interacts with
ITGA4	MADCAM1	2.0794415416798357	false	INDRA + NCI-PID	false	interacts with
ITGA4	NPNT	0.6931471805599453	false	INDRA	true	interacts with
ITGA4	JAM2	0.6931471805599453	false	INDRA + NCI-PID	false	interacts with
ITGA4	THBS2	0.6931471805599453	false	INDRA + NCI-PID	false	interacts with
ITGA4	CLTC	0.0	false	INDRA	false	interacts with
ITGA4	ITGB2	0.6931471805599453	false	INDRA	true	interacts with
ITGA4	PRKAR1A	0.0	true	INDRA + NCI-PID	true	interacts with
PLAUR	ITGAM	2.5649493574615367	false	INDRA + NCI-PID	false	interacts with
PLAUR	ITGB2	1.791759469228055	false	INDRA + NCI-PID	false	interacts with
PLAUR	PLAT	2.9444389791664403	false	INDRA	false	interacts with
PLAUR	LAMB2	0.6931471805599453	false	INDRA	false	interacts with
PLAUR	LPA	1.0986122886681098	true	INDRA	false	interacts with
PLAUR	MST1	1.6094379124341003	true	INDRA	false	interacts with
PLAUR	LRP1	3.7376696182833684	false	INDRA + NCI-PID	true	interacts with
PLAUR	MMP12	1.791759469228055	true	INDRA + NCI-PID	false	interacts with
PLAUR	FPR1	4.382026634673881	true	INDRA + NCI-PID	false	interacts with
PLAUR	FPR2	2.70805020110221	true	INDRA + NCI-PID	false	interacts with
PLAUR	FPR3	1.0986122886681098	true	INDRA + NCI-PID	false	interacts with
PLAUR	GPLD1	1.9459101490553132	false	INDRA + NCI-PID	true	interacts with
PLAUR	VLDLR	1.3862943611198906	false	INDRA + NCI-PID	true	interacts with
TGFBR1	ACVR2B	0.6931471805599453	true	INDRA	false	interacts with
TGFBR1	ACVRL1	4.564348191467836	true	INDRA + NCI-PID	true	interacts with
TGFBR1	ENG	4.276666119016055	true	INDRA + NCI-PID	true	interacts with
TGFBR1	ACVR1	3.5263605246161616	false	INDRA	true	interacts with
TGFBR1	TGFB3	3.258096538021482	true	INDRA + NCI-PID	true	interacts with
TGFBR1	TGFBR2	6.3784261836515865	true	INDRA + NCI-PID	true	interacts with
TGFBR1	SMAD2	6.1675164908883415	true	INDRA + NCI-PID	true	interacts with
TGFBR1	TGFBR3	1.3862943611198906	true	INDRA	true	interacts with
TGFBR1	DAB2	2.8903717578961645	false	INDRA + NCI-PID	true	interacts with
TGFBR1	OCLN	0.6931471805599453	false	INDRA + NCI-PID	false	interacts with
TGFBR1	STRAP	1.0986122886681098	false	INDRA + NCI-PID	false	interacts with
TGFBR1	SPTBN1	1.3862943611198906	true	INDRA + NCI-PID	false	interacts with
TGFBR1	TGFBRAP1	1.0986122886681098	false	INDRA + NCI-PID	false	interacts with
TGFBR1	WWP1	1.3862943611198906	false	INDRA + NCI-PID	true	interacts with
TGFBR1	ZFYVE9	3.1354942159291497	true	INDRA + NCI-PID	true	interacts with
HEY1	MAML1	0.0	false	INDRA	true	interacts with
HEY1	HIF1A	2.0794415416798357	true	INDRA	true	interacts with
HEY1	ARNT	0.6931471805599453	false	INDRA	false	interacts with
HEY1	TLE1	1.0986122886681098	false	INDRA	false	interacts with
HEY1	PTF1A	0.6931471805599453	false	INDRA	false	interacts with
HEY1	RUNX2	3.2188758248682006	true	INDRA	true	interacts with
HEY1	CTBP1	1.3862943611198906	false	INDRA + NCI-PID	true	interacts with
HEY1	GATA4	1.0986122886681098	true	INDRA + NCI-PID	false	interacts with
HEY1	GATA6	0.0	true	INDRA + NCI-PID	false	interacts with
HEY1	RBPJ	2.995732273553991	true	INDRA + NCI-PID	true	interacts with
HEY1	NOTCH1	4.248495242049359	true	INDRA + NCI-PID	true	interacts with
HEY1	SPEN	1.6094379124341003	false	INDRA + NCI-PID	true	interacts with
ARNT	TWIST1	0.0	true	INDRA + NCI-PID	false	interacts with
ARNT	GATA4	0.6931471805599453	true	INDRA	false	interacts with
ARNT	NOTCH1	1.0986122886681098	true	INDRA	false	interacts with
ARNT	CAMK2D	0.0	true	INDRA	false	interacts with
ARNT	HIF1A	6.763884908562435	true	INDRA + NCI-PID	true	interacts with
ARNT	ELOB	0.0	false	INDRA	false	interacts with
ARNT	VHL	0.6931471805599453	true	INDRA	false	interacts with
ARNT	EGLN1	0.6931471805599453	true	INDRA + NCI-PID	false	interacts with
ARNT	EGLN2	0.6931471805599453	true	INDRA	false	interacts with
ARNT	EGLN3	0.0	true	INDRA + NCI-PID	false	interacts with
ARNT	CUL2	1.0986122886681098	false	INDRA	true	interacts with
ARNT	HIF3A	1.791759469228055	false	INDRA + NCI-PID	true	interacts with
ARNT	ABCG2	1.0986122886681098	true	INDRA + NCI-PID	false	interacts with
ARNT	APEX1	0.0	true	INDRA + NCI-PID	true	interacts with
ARNT	ADORA2A	0.0	true	INDRA + NCI-PID	false	interacts with
ARNT	BHLHE40	0.6931471805599453	true	INDRA + NCI-PID	false	interacts with
ARNT	CITED2	0.6931471805599453	true	INDRA + NCI-PID	false	interacts with
ARNT	EPAS1	5.099866427824199	true	INDRA + NCI-PID	true	interacts with
ARNT	FXN	0.0	true	INDRA + NCI-PID	false	interacts with
ARNT	MMP14	0.0	true	INDRA + NCI-PID	false	interacts with
ARNT	PGK1	1.6094379124341003	true	INDRA + NCI-PID	false	interacts with
ARNT	POU5F1	0.6931471805599453	true	INDRA + NCI-PID	false	interacts with
ARNT	SLC11A2	1.0986122886681098	true	INDRA + NCI-PID	false	interacts with
ARNT	SLC2A1	1.791759469228055	true	INDRA + NCI-PID	false	interacts with
ARNT	ABCB1	1.0986122886681098	false	INDRA + NCI-PID	true	interacts with
ARNT	HNF4A	1.0986122886681098	false	INDRA	false	interacts with
ARNT	ADM	1.0986122886681098	true	INDRA + NCI-PID	false	interacts with
ARNT	ALDOA	1.3862943611198906	true	INDRA + NCI-PID	false	interacts with
ARNT	BHLHE41	1.0986122886681098	true	INDRA + NCI-PID	false	interacts with
ARNT	BNIP3	1.6094379124341003	true	INDRA + NCI-PID	false	interacts with
ARNT	CA9	1.3862943611198906	true	INDRA + NCI-PID	false	interacts with
ARNT	CP	0.0	true	INDRA + NCI-PID	false	interacts with
ARNT	ENG	0.0	true	INDRA + NCI-PID	false	interacts with
ARNT	ENO1	0.6931471805599453	true	INDRA + NCI-PID	false	interacts with
ARNT	FECH	0.0	true	INDRA + NCI-PID	false	interacts with
ARNT	GCK	0.0	true	INDRA + NCI-PID	false	interacts with
ARNT	HK1	0.0	true	INDRA + NCI-PID	false	interacts with
ARNT	HK2	0.0	true	INDRA + NCI-PID	false	interacts with
ARNT	ID2	0.0	true	INDRA + NCI-PID	false	interacts with
ARNT	IGFBP1	0.0	true	INDRA + NCI-PID	false	interacts with
ARNT	ITGB2	0.0	true	INDRA + NCI-PID	false	interacts with
ARNT	LDHA	1.6094379124341003	true	INDRA + NCI-PID	false	interacts with
ARNT	NPM1	0.6931471805599453	true	INDRA + NCI-PID	false	interacts with
ARNT	NT5E	0.0	true	INDRA + NCI-PID	false	interacts with
ARNT	PFKFB3	0.0	true	INDRA + NCI-PID	false	interacts with
ARNT	PFKL	0.0	true	INDRA + NCI-PID	false	interacts with
ARNT	PGM1	0.0	true	INDRA + NCI-PID	false	interacts with
ARNT	PKM	0.6931471805599453	true	INDRA + NCI-PID	false	interacts with
ARNT	PLIN2	0.0	true	INDRA + NCI-PID	false	interacts with
ARNT	RORA	0.0	true	INDRA + NCI-PID	false	interacts with
ARNT	SLC2A3	0.0	true	INDRA + NCI-PID	false	interacts with
ARNT	TFF3	0.0	true	INDRA + NCI-PID	false	interacts with
ARNT	TFRC	0.0	true	INDRA + NCI-PID	false	interacts with
HIF1A	TWIST1	4.852030263919617	true	INDRA	true	interacts with
HIF1A	NOTCH1	4.8283137373023015	true	INDRA	true	interacts with
HIF1A	RUNX2	4.060443010546419	true	INDRA	true	interacts with
HIF1A	ASCL1	0.0	true	INDRA	false	interacts with
HIF1A	GATA4	1.0986122886681098	true	INDRA	false	interacts with
HIF1A	RBPJ	0.0	false	INDRA	true	interacts with
HIF1A	GHR	0.6931471805599453	false	INDRA	true	interacts with
HIF1A	BGLAP	1.3862943611198906	false	INDRA	true	interacts with
HIF1A	MAFG	1.6094379124341003	false	INDRA	false	interacts with
HIF1A	GJA1	3.044522437723423	true	INDRA	true	interacts with
HIF1A	JUND	0.6931471805599453	false	INDRA	false	interacts with
HIF1A	FABP4	1.0986122886681098	true	INDRA	false	interacts with
HIF1A	IL10	3.8066624897703196	true	INDRA	true	interacts with
HIF1A	CCL2	1.9459101490553132	true	INDRA	false	interacts with
HIF1A	COPS5	3.7612001156935624	false	INDRA + NCI-PID	true	interacts with
HIF1A	NPPA	1.0986122886681098	true	INDRA	false	interacts with
HIF1A	TIMP1	2.1972245773362196	true	INDRA	true	interacts with
HIF1A	cortisol	0.0	false	INDRA	true	interacts with
HIF1A	NTS	2.1972245773362196	false	INDRA	true	interacts with
HIF1A	TCF7L2	0.6931471805599453	false	INDRA	true	interacts with
HIF1A	NRP2	0.6931471805599453	true	INDRA	false	interacts with
HIF1A	PGF	3.367295829986474	true	INDRA	true	interacts with
HIF1A	NRP1	1.6094379124341003	true	INDRA	false	interacts with
HIF1A	HIF3A	3.6109179126442243	true	INDRA	true	interacts with
HIF1A	CUL2	3.295836866004329	true	INDRA + NCI-PID	true	interacts with
HIF1A	EGLN1	6.39024066706535	true	INDRA + NCI-PID	true	interacts with
HIF1A	EGLN2	4.574710978503383	true	INDRA + NCI-PID	true	interacts with
HIF1A	EGLN3	4.912654885736052	true	INDRA + NCI-PID	true	interacts with
HIF1A	ELOB	1.0986122886681098	false	INDRA + NCI-PID	false	interacts with
HIF1A	ELOC	2.302585092994046	false	INDRA + NCI-PID	false	interacts with
HIF1A	HIF1AN	5.198497031265826	true	INDRA + NCI-PID	true	interacts with
HIF1A	RBX1	0.0	false	INDRA + NCI-PID	false	interacts with
HIF1A	VHL	7.405495663199472	true	INDRA + NCI-PID	true	interacts with
HIF1A	NAA10	4.605170185988092	false	INDRA + NCI-PID	true	interacts with
HIF1A	OS9	2.1972245773362196	false	INDRA + NCI-PID	true	interacts with
HIF1A	ABCB1	3.9889840465642745	true	INDRA + NCI-PID	true	interacts with
HIF1A	HNF4A	1.9459101490553132	false	INDRA	false	interacts with
HIF1A	ABCG2	2.833213344056216	true	INDRA + NCI-PID	false	interacts with
HIF1A	ADM	3.6375861597263857	true	INDRA + NCI-PID	true	interacts with
HIF1A	ALDOA	2.995732273553991	true	INDRA + NCI-PID	true	interacts with
HIF1A	BHLHE40	3.4657359027997265	true	INDRA + NCI-PID	true	interacts with
HIF1A	BHLHE41	4.290459441148391	true	INDRA + NCI-PID	true	interacts with
HIF1A	BNIP3	5.278114659230517	true	INDRA + NCI-PID	true	interacts with
HIF1A	CA9	4.795790545596741	true	INDRA + NCI-PID	true	interacts with
HIF1A	CITED2	4.174387269895637	true	INDRA + NCI-PID	true	interacts with
HIF1A	CP	2.4849066497880004	true	INDRA + NCI-PID	true	interacts with
HIF1A	ENG	0.6931471805599453	true	INDRA + NCI-PID	false	interacts with
HIF1A	ENO1	3.091042453358316	true	INDRA + NCI-PID	true	interacts with
HIF1A	FECH	1.3862943611198906	true	INDRA + NCI-PID	false	interacts with
HIF1A	GCK	0.0	true	INDRA + NCI-PID	false	interacts with
HIF1A	HK1	1.791759469228055	true	INDRA + NCI-PID	true	interacts with
HIF1A	HK2	4.30406509320417	true	INDRA + NCI-PID	true	interacts with
HIF1A	ID2	1.6094379124341003	true	INDRA + NCI-PID	true	interacts with
HIF1A	IGFBP1	0.6931471805599453	true	INDRA + NCI-PID	false	interacts with
HIF1A	ITGB2	0.6931471805599453	true	INDRA + NCI-PID	false	interacts with
HIF1A	LDHA	4.61512051684126	true	INDRA + NCI-PID	true	interacts with
HIF1A	NPM1	1.0986122886681098	true	INDRA + NCI-PID	false	interacts with
HIF1A	NT5E	2.302585092994046	true	INDRA + NCI-PID	true	interacts with
HIF1A	PFKFB3	1.3862943611198906	true	INDRA + NCI-PID	false	interacts with
HIF1A	PFKL	0.0	true	INDRA + NCI-PID	false	interacts with
HIF1A	PGK1	2.995732273553991	true	INDRA + NCI-PID	true	interacts with
HIF1A	PGM1	0.6931471805599453	true	INDRA + NCI-PID	false	interacts with
HIF1A	PKM	5.834810737062605	true	INDRA + NCI-PID	true	interacts with
HIF1A	PLIN2	1.0986122886681098	true	INDRA + NCI-PID	false	interacts with
HIF1A	RORA	2.302585092994046	true	INDRA + NCI-PID	false	interacts with
HIF1A	SLC2A1	5.4116460518550396	true	INDRA + NCI-PID	true	interacts with
HIF1A	SLC2A3	3.091042453358316	true	INDRA + NCI-PID	true	interacts with
HIF1A	TFF3	2.8903717578961645	true	INDRA + NCI-PID	true	interacts with
HIF1A	TFRC	2.302585092994046	true	INDRA + NCI-PID	false	interacts with
ASCL1	NOTCH1	3.332204510175204	false	INDRA	true	interacts with
ASCL1	PTF1A	1.9459101490553132	false	INDRA	true	interacts with
ASCL1	TWIST1	1.0986122886681098	false	INDRA	false	interacts with
ASCL1	HES6	1.791759469228055	true	INDRA + NCI-PID	true	interacts with
ASCL1	TLE1	1.0986122886681098	false	INDRA + NCI-PID	true	interacts with
HES6	TLE1	2.6390573296152584	false	INDRA	false	interacts with
HES6	TWIST1	0.0	false	INDRA	false	interacts with
HES6	NEUROG3	1.0986122886681098	true	INDRA + NCI-PID	false	interacts with
TLE1	RUNX2	0.6931471805599453	false	INDRA	false	interacts with
TLE1	RCAN1	0.0	true	INDRA + NCI-PID	false	interacts with
TLE1	TCF7L2	0.6931471805599453	false	INDRA	false	interacts with
TLE1	TLE4	1.0986122886681098	false	INDRA	false	interacts with
TLE1	TLE2	1.791759469228055	false	INDRA	false	interacts with
TLE1	HNF1A	1.0986122886681098	false	INDRA + NCI-PID	false	interacts with
BGLAP	SPEN	0.6931471805599453	false	INDRA	true	interacts with
BGLAP	TWIST1	0.6931471805599453	false	INDRA	true	interacts with
BGLAP	RUNX2	5.537334267018537	true	INDRA + NCI-PID	true	interacts with
BGLAP	TBP	0.0	false	INDRA + NCI-PID	true	interacts with
BGLAP	ATF4	3.9318256327243257	true	INDRA + NCI-PID	true	interacts with
BGLAP	TXLNG	2.3978952727983707	true	INDRA	true	interacts with
BGLAP	GJA1	2.6390573296152584	true	INDRA	true	interacts with
BGLAP	JUND	0.6931471805599453	false	INDRA	false	interacts with
BGLAP	MGP	0.6931471805599453	false	INDRA	true	interacts with
BGLAP	FOSL2	0.6931471805599453	false	INDRA + NCI-PID	true	interacts with
BGLAP	cortisol	1.3862943611198906	false	INDRA + NCI-PID	true	interacts with
RUNX2	MAML1	2.70805020110221	false	INDRA	true	interacts with
RUNX2	GATA6	0.0	false	INDRA	true	interacts with
RUNX2	GATA4	2.70805020110221	false	INDRA	true	interacts with
RUNX2	NOTCH1	3.7612001156935624	true	INDRA	true	interacts with
RUNX2	SPEN	1.3862943611198906	false	INDRA	true	interacts with
RUNX2	TWIST1	4.804021044733257	true	INDRA	true	interacts with
RUNX2	SUV39H1	1.791759469228055	false	INDRA	false	interacts with
RUNX2	ID2	2.4849066497880004	true	INDRA	false	interacts with
RUNX2	DNMT1	1.0986122886681098	false	INDRA	true	interacts with
RUNX2	CBFB	4.736198448394496	true	INDRA	false	interacts with
RUNX2	RUNX1	3.7376696182833684	true	INDRA	true	interacts with
RUNX2	RUNX3	3.2188758248682006	true	INDRA	true	interacts with
RUNX2	FOXG1	1.791759469228055	false	INDRA	false	interacts with
RUNX2	SMAD2	1.791759469228055	true	INDRA	false	interacts with
RUNX2	IRF7	1.6094379124341003	false	INDRA	true	interacts with
RUNX2	NCAM1	1.0986122886681098	true	INDRA	true	interacts with
RUNX2	FGF1	0.6931471805599453	false	INDRA	true	interacts with
RUNX2	KL	2.1972245773362196	false	INDRA	true	interacts with
CAMK2D	RBPJ	0.0	false	INDRA	false	interacts with
CTBP1	RBPJ	1.791759469228055	false	INDRA	false	interacts with
CTBP1	SPEN	1.0986122886681098	false	INDRA + NCI-PID	false	interacts with
CTBP1	RAB11A	0.6931471805599453	true	INDRA	false	interacts with
CTBP1	LNX1	0.0	false	INDRA	false	interacts with
CTBP1	TBP	0.0	false	INDRA	false	interacts with
CTBP1	DNMT1	0.0	false	INDRA	false	interacts with
CTBP1	SUV39H1	0.6931471805599453	false	INDRA	true	interacts with
CTBP1	RUNX1	0.6931471805599453	false	INDRA	false	interacts with
CTBP1	FANCD2	0.6931471805599453	false	INDRA	false	interacts with
CTBP1	TCF7L2	1.791759469228055	false	INDRA	false	interacts with
CTBP1	TBL1X	1.0986122886681098	false	INDRA	false	interacts with
CTBP1	KLF4	2.9444389791664403	true	INDRA	false	interacts with
NOTCH1	NEUROG3	1.6094379124341003	true	INDRA	false	interacts with
NOTCH1	TWIST1	2.4849066497880004	true	INDRA	false	interacts with
NOTCH1	MAML1	4.060443010546419	false	INDRA + NCI-PID	true	interacts with
NOTCH1	MAML2	1.0986122886681098	false	INDRA + NCI-PID	true	interacts with
NOTCH1	RBPJ	6.29156913955832	true	INDRA + NCI-PID	true	interacts with
NOTCH1	ADAM10	3.6375861597263857	true	INDRA + NCI-PID	true	interacts with
NOTCH1	DLL1	5.170483995038151	true	INDRA + NCI-PID	true	interacts with
NOTCH1	NOTCH2	4.499809670330265	true	INDRA	true	interacts with
NOTCH1	NOTCH3	4.48863636973214	true	INDRA	true	interacts with
NOTCH1	NOTCH4	2.772588722239781	true	INDRA	true	interacts with
NOTCH1	DLL4	5.929589143389895	true	INDRA	true	interacts with
NOTCH1	MIB1	1.6094379124341003	false	INDRA	true	interacts with
NOTCH1	LNX1	1.3862943611198906	false	INDRA	true	interacts with
NOTCH1	CNTN1	2.1972245773362196	false	INDRA + NCI-PID	true	interacts with
NOTCH1	CNTN6	1.6094379124341003	false	INDRA + NCI-PID	true	interacts with
NOTCH1	DLK1	3.58351893845611	false	INDRA + NCI-PID	true	interacts with
NOTCH1	DLL3	3.6888794541139363	false	INDRA + NCI-PID	true	interacts with
NOTCH1	DNER	1.791759469228055	false	INDRA + NCI-PID	true	interacts with
NOTCH1	JAG1	6.150602768446279	true	INDRA + NCI-PID	true	interacts with
NOTCH1	MFAP2	1.6094379124341003	false	INDRA + NCI-PID	false	interacts with
NOTCH1	MFAP5	3.1780538303479458	false	INDRA + NCI-PID	true	interacts with
NOTCH1	DTX1	3.8066624897703196	true	INDRA + NCI-PID	true	interacts with
NOTCH1	HNF1A	0.6931471805599453	true	INDRA	false	interacts with
NOTCH1	TAB1	0.0	false	INDRA	false	interacts with
NOTCH1	DLX5	1.6094379124341003	true	INDRA	true	interacts with
NOTCH1	WWP1	1.3862943611198906	false	INDRA	false	interacts with
NOTCH1	KRT14	0.6931471805599453	true	INDRA	false	interacts with
NOTCH1	KRT5	0.6931471805599453	false	INDRA	true	interacts with
NOTCH1	RUNX1	2.8903717578961645	true	INDRA	true	interacts with
RBPJ	PTF1A	3.4011973816621555	false	INDRA	false	interacts with
RBPJ	MAML1	3.295836866004329	false	INDRA + NCI-PID	true	interacts with
RBPJ	MAML2	1.791759469228055	true	INDRA + NCI-PID	false	interacts with
RBPJ	SPEN	3.912023005428146	false	INDRA + NCI-PID	true	interacts with
RBPJ	DLL1	1.0986122886681098	true	INDRA	false	interacts with
RBPJ	DLL4	1.791759469228055	true	INDRA	false	interacts with
RBPJ	DNER	0.6931471805599453	true	INDRA	false	interacts with
RBPJ	NOTCH2	2.995732273553991	true	INDRA	false	interacts with
RBPJ	NOTCH3	2.3978952727983707	true	INDRA	false	interacts with
RBPJ	NOTCH4	1.3862943611198906	true	INDRA	false	interacts with
