index,Network,Performance,parent,InteractionType,GeneSet
1927,humannet.v3.dp,21.87751490994501,HumanNet,Domain,Performance_disgen
1648,humannet.v3.dp,21.86508499413921,HumanNet,Domain,Performance_disgen
1613,humannet.v3.dp,21.85218557042451,HumanNet,Domain,Performance_disgen
1373,humannet.v3.db,21.816955402273425,HumanNet,Pathway,Performance_disgen
2045,humannet.v3.dp,21.81616399041324,HumanNet,Domain,Performance_disgen
1578,humannet.v3.dp,21.803637812426096,HumanNet,Domain,Performance_disgen
3519,humannet.v3.pi,21.7853827730274,HumanNet,Physical,Performance_disgen
3339,humannet.v3.pi,21.755563749598792,HumanNet,Physical,Performance_disgen
2498,humannet.v3.gi,21.74264777511906,HumanNet,Genetic,Performance_disgen
3238,humannet.v3.pi,21.74237916352696,HumanNet,Physical,Performance_disgen
2458,humannet.v3.gi,21.74195789357648,HumanNet,Genetic,Performance_disgen
2354,humannet.v3.gi,21.713100637329884,HumanNet,Genetic,Performance_disgen
3369,humannet.v3.pi,21.688578608077048,HumanNet,Physical,Performance_disgen
3542,humannet.v3.pi,21.67232189401464,HumanNet,Physical,Performance_disgen
3168,humannet.v3.pi,21.668574885477938,HumanNet,Physical,Performance_disgen
2023,humannet.v3.dp,21.6592077222984,HumanNet,Domain,Performance_disgen
1798,humannet.v3.dp,21.639105324197747,HumanNet,Domain,Performance_disgen
3609,humannet.v3.pi,21.639046007963994,HumanNet,Physical,Performance_disgen
1752,humannet.v3.dp,21.638615025215447,HumanNet,Domain,Performance_disgen
2299,humannet.v3.gi,21.621838294241947,HumanNet,Genetic,Performance_disgen
1128,humannet.v3.db,21.61776915023102,HumanNet,Pathway,Performance_disgen
1558,humannet.v3.dp,21.60236524922628,HumanNet,Domain,Performance_disgen
1048,humannet.v3.db,21.602131684513587,HumanNet,Pathway,Performance_disgen
2298,humannet.v3.gi,21.59815938984211,HumanNet,Genetic,Performance_disgen
1733,humannet.v3.dp,21.593764359029496,HumanNet,Domain,Performance_disgen
1475,humannet.v3.db,21.56747701796385,HumanNet,Pathway,Performance_disgen
1229,humannet.v3.db,21.53487224952463,HumanNet,Pathway,Performance_disgen
1838,humannet.v3.dp,21.51061170531063,HumanNet,Domain,Performance_disgen
1172,humannet.v3.db,21.506578610034097,HumanNet,Pathway,Performance_disgen
1795,humannet.v3.dp,21.505822281828973,HumanNet,Domain,Performance_disgen
1437,humannet.v3.db,21.504352036893923,HumanNet,Pathway,Performance_disgen
2191,humannet.v3.gi,21.48171599270448,HumanNet,Genetic,Performance_disgen
1131,humannet.v3.db,21.47698994093781,HumanNet,Pathway,Performance_disgen
3197,humannet.v3.pi,21.45728082673529,HumanNet,Physical,Performance_disgen
2282,humannet.v3.gi,21.44963737236965,HumanNet,Genetic,Performance_disgen
1989,humannet.v3.dp,21.44061824422487,HumanNet,Domain,Performance_disgen
3601,humannet.v3.pi,21.434628799353646,HumanNet,Physical,Performance_disgen
1467,humannet.v3.db,21.36097597471115,HumanNet,Pathway,Performance_disgen
2065,humannet.v3.dp,21.34717156928356,HumanNet,Domain,Performance_disgen
680,humannet.v3.cx,21.34285225020517,HumanNet,Coexpression,Performance_disgen
3309,humannet.v3.pi,21.33693876188225,HumanNet,Physical,Performance_disgen
2571,humannet.v3.gi,21.315217868159703,HumanNet,Genetic,Performance_disgen
2287,humannet.v3.gi,21.30138060866096,HumanNet,Genetic,Performance_disgen
3415,humannet.v3.pi,21.287737351358786,HumanNet,Physical,Performance_disgen
1508,humannet.v3.db,21.27648981196179,HumanNet,Pathway,Performance_disgen
1971,humannet.v3.dp,21.274846283311263,HumanNet,Domain,Performance_disgen
1839,humannet.v3.dp,21.26569494588006,HumanNet,Domain,Performance_disgen
1667,humannet.v3.dp,21.240420349957176,HumanNet,Domain,Performance_disgen
1711,humannet.v3.dp,21.237774311062456,HumanNet,Domain,Performance_disgen
2707,humannet.v3.pg,21.233640361577727,HumanNet,Orthology,Performance_disgen
1113,humannet.v3.db,21.216425363142687,HumanNet,Pathway,Performance_disgen
3117,humannet.v3.pi,21.167093658874634,HumanNet,Physical,Performance_disgen
2344,humannet.v3.gi,21.11536770228564,HumanNet,Genetic,Performance_disgen
2412,humannet.v3.gi,21.07733020980761,HumanNet,Genetic,Performance_disgen
3346,humannet.v3.pi,21.07180026947429,HumanNet,Physical,Performance_disgen
1409,humannet.v3.db,21.07145741701533,HumanNet,Pathway,Performance_disgen
3315,humannet.v3.pi,21.06349778137169,HumanNet,Physical,Performance_disgen
1492,humannet.v3.db,21.055669572357903,HumanNet,Pathway,Performance_disgen
3273,humannet.v3.pi,21.00857510135636,HumanNet,Physical,Performance_disgen
1647,humannet.v3.dp,20.998874661238748,HumanNet,Domain,Performance_disgen
1934,humannet.v3.dp,20.99511675831283,HumanNet,Domain,Performance_disgen
1722,humannet.v3.dp,20.925546191033177,HumanNet,Domain,Performance_disgen
1800,humannet.v3.dp,20.911833394093097,HumanNet,Domain,Performance_disgen
1908,humannet.v3.dp,20.894388694047905,HumanNet,Domain,Performance_disgen
2208,humannet.v3.gi,20.888987225391197,HumanNet,Genetic,Performance_disgen
2091,humannet.v3.gi,20.8834655290786,HumanNet,Genetic,Performance_disgen
2216,humannet.v3.gi,20.881833427146045,HumanNet,Genetic,Performance_disgen
1767,humannet.v3.dp,20.839818072872852,HumanNet,Domain,Performance_disgen
1640,humannet.v3.dp,20.83761965791266,HumanNet,Domain,Performance_disgen
1110,humannet.v3.db,20.82978782350012,HumanNet,Pathway,Performance_disgen
2021,humannet.v3.dp,20.824898427967053,HumanNet,Domain,Performance_disgen
2115,humannet.v3.gi,20.817547180824462,HumanNet,Genetic,Performance_disgen
1089,humannet.v3.db,20.812742707318804,HumanNet,Pathway,Performance_disgen
1740,humannet.v3.dp,20.79354281959213,HumanNet,Domain,Performance_disgen
1919,humannet.v3.dp,20.79330194978087,HumanNet,Domain,Performance_disgen
1856,humannet.v3.dp,20.772743478979752,HumanNet,Domain,Performance_disgen
1313,humannet.v3.db,20.763117548894105,HumanNet,Pathway,Performance_disgen
2275,humannet.v3.gi,20.75230904072392,HumanNet,Genetic,Performance_disgen
1308,humannet.v3.db,20.73636204283869,HumanNet,Pathway,Performance_disgen
3546,humannet.v3.pi,20.73130289023184,HumanNet,Physical,Performance_disgen
1633,humannet.v3.dp,20.72144184152492,HumanNet,Domain,Performance_disgen
3141,humannet.v3.pi,20.715896931527293,HumanNet,Physical,Performance_disgen
3314,humannet.v3.pi,20.708137926950453,HumanNet,Physical,Performance_disgen
2301,humannet.v3.gi,20.704952145975614,HumanNet,Genetic,Performance_disgen
3230,humannet.v3.pi,20.70370369835761,HumanNet,Physical,Performance_disgen
3206,humannet.v3.pi,20.702396169333284,HumanNet,Physical,Performance_disgen
263,humannet.v3.cc,20.68753792242536,HumanNet,Citation,Performance_disgen
1182,humannet.v3.db,20.67876699562569,HumanNet,Pathway,Performance_disgen
3359,humannet.v3.pi,20.6778049770612,HumanNet,Physical,Performance_disgen
1133,humannet.v3.db,20.6665624452144,HumanNet,Pathway,Performance_disgen
1318,humannet.v3.db,20.655645458137155,HumanNet,Pathway,Performance_disgen
3296,humannet.v3.pi,20.62879514329473,HumanNet,Physical,Performance_disgen
1512,humannet.v3.db,20.59627742423109,HumanNet,Pathway,Performance_disgen
822,humannet.v3.cx,20.593688576730298,HumanNet,Coexpression,Performance_disgen
1582,humannet.v3.dp,20.587705633820352,HumanNet,Domain,Performance_disgen
1292,humannet.v3.db,20.56859531141446,HumanNet,Pathway,Performance_disgen
3520,humannet.v3.pi,20.5683792932335,HumanNet,Physical,Performance_disgen
1627,humannet.v3.dp,20.55931247175008,HumanNet,Domain,Performance_disgen
877,humannet.v3.cx,20.545931250228087,HumanNet,Coexpression,Performance_disgen
1817,humannet.v3.dp,20.54557603833962,HumanNet,Domain,Performance_disgen
3326,humannet.v3.pi,20.535876532464886,HumanNet,Physical,Performance_disgen
1005,humannet.v3.cx,20.531925018325317,HumanNet,Coexpression,Performance_disgen
3325,humannet.v3.pi,20.522361147704306,HumanNet,Physical,Performance_disgen
1463,humannet.v3.db,20.46915918817196,HumanNet,Pathway,Performance_disgen
1046,humannet.v3.db,20.449287552420888,HumanNet,Pathway,Performance_disgen
1663,humannet.v3.dp,20.42193129740868,HumanNet,Domain,Performance_disgen
1874,humannet.v3.dp,20.41527971744861,HumanNet,Domain,Performance_disgen
1994,humannet.v3.dp,20.401130854740508,HumanNet,Domain,Performance_disgen
3143,humannet.v3.pi,20.382625484714275,HumanNet,Physical,Performance_disgen
1917,humannet.v3.dp,20.372847496567857,HumanNet,Domain,Performance_disgen
1453,humannet.v3.db,20.366797733309674,HumanNet,Pathway,Performance_disgen
3357,humannet.v3.pi,20.36679178940392,HumanNet,Physical,Performance_disgen
2553,humannet.v3.gi,20.356422102172047,HumanNet,Genetic,Performance_disgen
1573,humannet.v3.dp,20.35230704518956,HumanNet,Domain,Performance_disgen
2614,humannet.v3.pg,20.34914239749239,HumanNet,Orthology,Performance_disgen
1109,humannet.v3.db,20.33963892170332,HumanNet,Pathway,Performance_disgen
2022,humannet.v3.dp,20.337412197453126,HumanNet,Domain,Performance_disgen
2176,humannet.v3.gi,20.330889597870204,HumanNet,Genetic,Performance_disgen
3271,humannet.v3.pi,20.312738737060062,HumanNet,Physical,Performance_disgen
350,humannet.v3.cc,20.310113266684542,HumanNet,Citation,Performance_disgen
1732,humannet.v3.dp,20.28505981659901,HumanNet,Domain,Performance_disgen
2169,humannet.v3.gi,20.274982145237853,HumanNet,Genetic,Performance_disgen
3563,humannet.v3.pi,20.261021912291373,HumanNet,Physical,Performance_disgen
3116,humannet.v3.pi,20.253881236055,HumanNet,Physical,Performance_disgen
1192,humannet.v3.db,20.24615794721118,HumanNet,Pathway,Performance_disgen
567,humannet.v3.cx,20.22710397345629,HumanNet,Coexpression,Performance_disgen
3316,humannet.v3.pi,20.216484456590987,HumanNet,Physical,Performance_disgen
2267,humannet.v3.gi,20.20681086077545,HumanNet,Genetic,Performance_disgen
1272,humannet.v3.db,20.183238431291983,HumanNet,Pathway,Performance_disgen
1543,humannet.v3.db,20.12703660461172,HumanNet,Pathway,Performance_disgen
1215,humannet.v3.db,20.12008107069563,HumanNet,Pathway,Performance_disgen
1853,humannet.v3.dp,20.111285717646265,HumanNet,Domain,Performance_disgen
1624,humannet.v3.dp,20.108216115940724,HumanNet,Domain,Performance_disgen
1536,humannet.v3.db,20.105960476792813,HumanNet,Pathway,Performance_disgen
1591,humannet.v3.dp,20.10359874417097,HumanNet,Domain,Performance_disgen
1162,humannet.v3.db,20.087061766663965,HumanNet,Pathway,Performance_disgen
3277,humannet.v3.pi,20.08014692882967,HumanNet,Physical,Performance_disgen
1143,humannet.v3.db,20.077564285154057,HumanNet,Pathway,Performance_disgen
889,humannet.v3.cx,20.06684156951208,HumanNet,Coexpression,Performance_disgen
1429,humannet.v3.db,20.062775920317133,HumanNet,Pathway,Performance_disgen
1393,humannet.v3.db,20.04894259883113,HumanNet,Pathway,Performance_disgen
1059,humannet.v3.db,20.046802315699125,HumanNet,Pathway,Performance_disgen
3501,humannet.v3.pi,20.028724768833467,HumanNet,Physical,Performance_disgen
1804,humannet.v3.dp,20.018322457382716,HumanNet,Domain,Performance_disgen
3452,humannet.v3.pi,19.984443581937462,HumanNet,Physical,Performance_disgen
1687,humannet.v3.dp,19.96670186888909,HumanNet,Domain,Performance_disgen
3545,humannet.v3.pi,19.94644375191329,HumanNet,Physical,Performance_disgen
2529,humannet.v3.gi,19.94043677857821,HumanNet,Genetic,Performance_disgen
3361,humannet.v3.pi,19.933030207874737,HumanNet,Physical,Performance_disgen
3189,humannet.v3.pi,19.90882800042767,HumanNet,Physical,Performance_disgen
1668,humannet.v3.dp,19.84869865550416,HumanNet,Domain,Performance_disgen
1673,humannet.v3.dp,19.834747617463464,HumanNet,Domain,Performance_disgen
2117,humannet.v3.gi,19.80756208994452,HumanNet,Genetic,Performance_disgen
1597,humannet.v3.dp,19.79484198053758,HumanNet,Domain,Performance_disgen
1706,humannet.v3.dp,19.76902549791293,HumanNet,Domain,Performance_disgen
1719,humannet.v3.dp,19.71047893159213,HumanNet,Domain,Performance_disgen
1602,humannet.v3.dp,19.69059120880488,HumanNet,Domain,Performance_disgen
724,humannet.v3.cx,19.68798010491772,HumanNet,Coexpression,Performance_disgen
2674,humannet.v3.pg,19.68531451400081,HumanNet,Orthology,Performance_disgen
2507,humannet.v3.gi,19.65638057410186,HumanNet,Genetic,Performance_disgen
1202,humannet.v3.db,19.647596981829544,HumanNet,Pathway,Performance_disgen
924,humannet.v3.cx,19.634850059201884,HumanNet,Coexpression,Performance_disgen
1152,humannet.v3.db,19.627699220705924,HumanNet,Pathway,Performance_disgen
3336,humannet.v3.pi,19.615647360077723,HumanNet,Physical,Performance_disgen
3174,humannet.v3.pi,19.61365357233772,HumanNet,Physical,Performance_disgen
3521,humannet.v3.pi,19.613587198984497,HumanNet,Physical,Performance_disgen
3120,humannet.v3.pi,19.597245859031197,HumanNet,Physical,Performance_disgen
1821,humannet.v3.dp,19.58551282221237,HumanNet,Domain,Performance_disgen
3420,humannet.v3.pi,19.583899223645314,HumanNet,Physical,Performance_disgen
3494,humannet.v3.pi,19.57516044957797,HumanNet,Physical,Performance_disgen
1214,humannet.v3.db,19.56506401625161,HumanNet,Pathway,Performance_disgen
1935,humannet.v3.dp,19.548130904807472,HumanNet,Domain,Performance_disgen
548,humannet.v3.cx,19.547851833156905,HumanNet,Coexpression,Performance_disgen
1515,humannet.v3.db,19.53672541859996,HumanNet,Pathway,Performance_disgen
1715,humannet.v3.dp,19.52645983336766,HumanNet,Domain,Performance_disgen
3604,humannet.v3.pi,19.5256641854887,HumanNet,Physical,Performance_disgen
2294,humannet.v3.gi,19.516520113287896,HumanNet,Genetic,Performance_disgen
1909,humannet.v3.dp,19.508985442874888,HumanNet,Domain,Performance_disgen
3485,humannet.v3.pi,19.49989716299335,HumanNet,Physical,Performance_disgen
3547,humannet.v3.pi,19.493189727904525,HumanNet,Physical,Performance_disgen
2453,humannet.v3.gi,19.493112891472077,HumanNet,Genetic,Performance_disgen
3255,humannet.v3.pi,19.49229384404103,HumanNet,Physical,Performance_disgen
2546,humannet.v3.gi,19.480595844620403,HumanNet,Genetic,Performance_disgen
1605,humannet.v3.dp,19.480031848844103,HumanNet,Domain,Performance_disgen
2961,humannet.v3.pg,19.47064591165808,HumanNet,Orthology,Performance_disgen
3248,humannet.v3.pi,19.4669031861925,HumanNet,Physical,Performance_disgen
3118,humannet.v3.pi,19.44785885971916,HumanNet,Physical,Performance_disgen
2003,humannet.v3.dp,19.43776681824123,HumanNet,Domain,Performance_disgen
2927,humannet.v3.pg,19.43750194170409,HumanNet,Orthology,Performance_disgen
2390,humannet.v3.gi,19.412997362086248,HumanNet,Genetic,Performance_disgen
2223,humannet.v3.gi,19.41289663890432,HumanNet,Genetic,Performance_disgen
1939,humannet.v3.dp,19.396565909636667,HumanNet,Domain,Performance_disgen
2407,humannet.v3.gi,19.389140811101427,HumanNet,Genetic,Performance_disgen
1168,humannet.v3.db,19.384772311279672,HumanNet,Pathway,Performance_disgen
1058,humannet.v3.db,19.35628267205157,HumanNet,Pathway,Performance_disgen
3479,humannet.v3.pi,19.322665123195268,HumanNet,Physical,Performance_disgen
1480,humannet.v3.db,19.3077675017703,HumanNet,Pathway,Performance_disgen
1042,humannet.v3.db,19.28505027436905,HumanNet,Pathway,Performance_disgen
993,humannet.v3.cx,19.27943807961047,HumanNet,Coexpression,Performance_disgen
1608,humannet.v3.dp,19.25773056278358,HumanNet,Domain,Performance_disgen
1130,humannet.v3.db,19.24313161242092,HumanNet,Pathway,Performance_disgen
2699,humannet.v3.pg,19.23895493650857,HumanNet,Orthology,Performance_disgen
1979,humannet.v3.dp,19.2321005589926,HumanNet,Domain,Performance_disgen
3460,humannet.v3.pi,19.231534165128828,HumanNet,Physical,Performance_disgen
2059,humannet.v3.dp,19.22478367753244,HumanNet,Domain,Performance_disgen
2305,humannet.v3.gi,19.213331960726496,HumanNet,Genetic,Performance_disgen
734,humannet.v3.cx,19.200690507954317,HumanNet,Coexpression,Performance_disgen
2235,humannet.v3.gi,19.182390213580156,HumanNet,Genetic,Performance_disgen
1325,humannet.v3.db,19.180355235848,HumanNet,Pathway,Performance_disgen
2232,humannet.v3.gi,19.16922787443368,HumanNet,Genetic,Performance_disgen
3379,humannet.v3.pi,19.138501388250244,HumanNet,Physical,Performance_disgen
3299,humannet.v3.pi,19.134829354328435,HumanNet,Physical,Performance_disgen
2445,humannet.v3.gi,19.09759202157021,HumanNet,Genetic,Performance_disgen
797,humannet.v3.cx,19.09593485055776,HumanNet,Coexpression,Performance_disgen
3447,humannet.v3.pi,19.087658224777577,HumanNet,Physical,Performance_disgen
2241,humannet.v3.gi,19.083124848626277,HumanNet,Genetic,Performance_disgen
2066,humannet.v3.dp,19.08297151639613,HumanNet,Domain,Performance_disgen
3208,humannet.v3.pi,19.07588166786806,HumanNet,Physical,Performance_disgen
1665,humannet.v3.dp,19.06890623718036,HumanNet,Domain,Performance_disgen
3442,humannet.v3.pi,19.056531093783647,HumanNet,Physical,Performance_disgen
1792,humannet.v3.dp,19.055923340728288,HumanNet,Domain,Performance_disgen
3374,humannet.v3.pi,19.038028733714697,HumanNet,Physical,Performance_disgen
1550,humannet.v3.db,19.031231484510545,HumanNet,Pathway,Performance_disgen
1342,humannet.v3.db,19.017645214119497,HumanNet,Pathway,Performance_disgen
1895,humannet.v3.dp,19.01164662746052,HumanNet,Domain,Performance_disgen
3388,humannet.v3.pi,18.993667530570352,HumanNet,Physical,Performance_disgen
2345,humannet.v3.gi,18.95871854247781,HumanNet,Genetic,Performance_disgen
1973,humannet.v3.dp,18.952973983578268,HumanNet,Domain,Performance_disgen
1561,humannet.v3.dp,18.92869419736064,HumanNet,Domain,Performance_disgen
1924,humannet.v3.dp,18.920714342675808,HumanNet,Domain,Performance_disgen
1884,humannet.v3.dp,18.918485707447733,HumanNet,Domain,Performance_disgen
3566,humannet.v3.pi,18.893108332029104,HumanNet,Physical,Performance_disgen
3480,humannet.v3.pi,18.883929758902763,HumanNet,Physical,Performance_disgen
3173,humannet.v3.pi,18.87478394685248,HumanNet,Physical,Performance_disgen
617,humannet.v3.cx,18.865634795752836,HumanNet,Coexpression,Performance_disgen
1956,humannet.v3.dp,18.860442746040924,HumanNet,Domain,Performance_disgen
3211,humannet.v3.pi,18.85783480738043,HumanNet,Physical,Performance_disgen
318,humannet.v3.cc,18.84851972591278,HumanNet,Citation,Performance_disgen
1024,humannet.v3.cx,18.841683607640764,HumanNet,Coexpression,Performance_disgen
2080,humannet.v3.gi,18.836908982701715,HumanNet,Genetic,Performance_disgen
3322,humannet.v3.pi,18.82844030503001,HumanNet,Physical,Performance_disgen
1522,humannet.v3.db,18.820780184471985,HumanNet,Pathway,Performance_disgen
2172,humannet.v3.gi,18.807200473633795,HumanNet,Genetic,Performance_disgen
3244,humannet.v3.pi,18.77434654360614,HumanNet,Physical,Performance_disgen
1876,humannet.v3.dp,18.77269155625723,HumanNet,Domain,Performance_disgen
1424,humannet.v3.db,18.754642316067876,HumanNet,Pathway,Performance_disgen
2589,humannet.v3.gi,18.74334367124753,HumanNet,Genetic,Performance_disgen
2025,humannet.v3.dp,18.732990745986957,HumanNet,Domain,Performance_disgen
1093,humannet.v3.db,18.73297343135652,HumanNet,Pathway,Performance_disgen
1521,humannet.v3.db,18.675904777151604,HumanNet,Pathway,Performance_disgen
3199,humannet.v3.pi,18.659279881380424,HumanNet,Physical,Performance_disgen
1886,humannet.v3.dp,18.623310639325084,HumanNet,Domain,Performance_disgen
1890,humannet.v3.dp,18.61828536441754,HumanNet,Domain,Performance_disgen
3555,humannet.v3.pi,18.615406590482152,HumanNet,Physical,Performance_disgen
3550,humannet.v3.pi,18.605147601956023,HumanNet,Physical,Performance_disgen
2397,humannet.v3.gi,18.58923781532621,HumanNet,Genetic,Performance_disgen
1462,humannet.v3.db,18.574828082208807,HumanNet,Pathway,Performance_disgen
1993,humannet.v3.dp,18.57327897851553,HumanNet,Domain,Performance_disgen
3295,humannet.v3.pi,18.542052293406527,HumanNet,Physical,Performance_disgen
1223,humannet.v3.db,18.533590625766507,HumanNet,Pathway,Performance_disgen
3617,humannet.v3.pi,18.510278626582178,HumanNet,Physical,Performance_disgen
1658,humannet.v3.dp,18.49236992265509,HumanNet,Domain,Performance_disgen
1828,humannet.v3.dp,18.482064690251992,HumanNet,Domain,Performance_disgen
2469,humannet.v3.gi,18.47701885569181,HumanNet,Genetic,Performance_disgen
3113,humannet.v3.pi,18.476496068047727,HumanNet,Physical,Performance_disgen
1987,humannet.v3.dp,18.46857535093411,HumanNet,Domain,Performance_disgen
1525,humannet.v3.db,18.46619032666713,HumanNet,Pathway,Performance_disgen
1966,humannet.v3.dp,18.457479977062995,HumanNet,Domain,Performance_disgen
3432,humannet.v3.pi,18.454103782803717,HumanNet,Physical,Performance_disgen
1910,humannet.v3.dp,18.444707514934496,HumanNet,Domain,Performance_disgen
3411,humannet.v3.pi,18.436410756728133,HumanNet,Physical,Performance_disgen
1346,humannet.v3.db,18.42654292809973,HumanNet,Pathway,Performance_disgen
1476,humannet.v3.db,18.419978721952837,HumanNet,Pathway,Performance_disgen
3305,humannet.v3.pi,18.41908059647243,HumanNet,Physical,Performance_disgen
1941,humannet.v3.dp,18.36456320692849,HumanNet,Domain,Performance_disgen
2890,humannet.v3.pg,18.35188017025887,HumanNet,Orthology,Performance_disgen
2534,humannet.v3.gi,18.343367836084624,HumanNet,Genetic,Performance_disgen
3619,humannet.v3.pi,18.298575905009624,HumanNet,Physical,Performance_disgen
3534,humannet.v3.pi,18.294579192137267,HumanNet,Physical,Performance_disgen
1901,humannet.v3.dp,18.291768635683574,HumanNet,Domain,Performance_disgen
1635,humannet.v3.dp,18.288152625272563,HumanNet,Domain,Performance_disgen
121,humannet.v3.cc,18.270977263855094,HumanNet,Citation,Performance_disgen
1040,humannet.v3.db,18.258710199177383,HumanNet,Pathway,Performance_disgen
3481,humannet.v3.pi,18.252973191735503,HumanNet,Physical,Performance_disgen
1565,humannet.v3.dp,18.25080180543526,HumanNet,Domain,Performance_disgen
1548,humannet.v3.db,18.248351064432487,HumanNet,Pathway,Performance_disgen
1170,humannet.v3.db,18.24541476950795,HumanNet,Pathway,Performance_disgen
3214,humannet.v3.pi,18.23133344071912,HumanNet,Physical,Performance_disgen
2034,humannet.v3.dp,18.230728050285244,HumanNet,Domain,Performance_disgen
2064,humannet.v3.dp,18.226996958090385,HumanNet,Domain,Performance_disgen
3500,humannet.v3.pi,18.19643172692708,HumanNet,Physical,Performance_disgen
1793,humannet.v3.dp,18.137510382642446,HumanNet,Domain,Performance_disgen
3495,humannet.v3.pi,18.132553915917025,HumanNet,Physical,Performance_disgen
1549,humannet.v3.db,18.125825043591707,HumanNet,Pathway,Performance_disgen
3350,humannet.v3.pi,18.115269246815664,HumanNet,Physical,Performance_disgen
2031,humannet.v3.dp,18.11270142705142,HumanNet,Domain,Performance_disgen
2964,humannet.v3.pg,18.10470015515365,HumanNet,Orthology,Performance_disgen
1653,humannet.v3.dp,18.09456660751803,HumanNet,Domain,Performance_disgen
1466,humannet.v3.db,18.091191471739013,HumanNet,Pathway,Performance_disgen
1226,humannet.v3.db,18.08312695907632,HumanNet,Pathway,Performance_disgen
3182,humannet.v3.pi,18.072357376205478,HumanNet,Physical,Performance_disgen
3327,humannet.v3.pi,18.070812834794083,HumanNet,Physical,Performance_disgen
1634,humannet.v3.dp,18.068417051865776,HumanNet,Domain,Performance_disgen
3235,humannet.v3.pi,18.04936598952153,HumanNet,Physical,Performance_disgen
3478,humannet.v3.pi,18.030871967072365,HumanNet,Physical,Performance_disgen
1631,humannet.v3.dp,18.012521125979934,HumanNet,Domain,Performance_disgen
1503,humannet.v3.db,18.00559184253748,HumanNet,Pathway,Performance_disgen
2228,humannet.v3.gi,17.996610599852094,HumanNet,Genetic,Performance_disgen
1190,humannet.v3.db,17.98951177170375,HumanNet,Pathway,Performance_disgen
1729,humannet.v3.dp,17.949893030253552,HumanNet,Domain,Performance_disgen
2062,humannet.v3.dp,17.94527905529514,HumanNet,Domain,Performance_disgen
2125,humannet.v3.gi,17.938148547488495,HumanNet,Genetic,Performance_disgen
1103,humannet.v3.db,17.93799546509257,HumanNet,Pathway,Performance_disgen
2005,humannet.v3.dp,17.93155546530715,HumanNet,Domain,Performance_disgen
3624,humannet.v3.pi,17.92456413348921,HumanNet,Physical,Performance_disgen
1450,humannet.v3.db,17.903618616466428,HumanNet,Pathway,Performance_disgen
1528,humannet.v3.db,17.885342900599987,HumanNet,Pathway,Performance_disgen
3268,humannet.v3.pi,17.84889015648472,HumanNet,Physical,Performance_disgen
2128,humannet.v3.gi,17.83716246745675,HumanNet,Genetic,Performance_disgen
1929,humannet.v3.dp,17.821918137107836,HumanNet,Domain,Performance_disgen
1721,humannet.v3.dp,17.807591671071716,HumanNet,Domain,Performance_disgen
1595,humannet.v3.dp,17.792169312523793,HumanNet,Domain,Performance_disgen
1714,humannet.v3.dp,17.766309650836146,HumanNet,Domain,Performance_disgen
3002,humannet.v3.pg,17.758526196311788,HumanNet,Orthology,Performance_disgen
2024,humannet.v3.dp,17.756069124717765,HumanNet,Domain,Performance_disgen
2958,humannet.v3.pg,17.743455284732807,HumanNet,Orthology,Performance_disgen
1273,humannet.v3.db,17.732436719305607,HumanNet,Pathway,Performance_disgen
1999,humannet.v3.dp,17.713000784732987,HumanNet,Domain,Performance_disgen
1149,humannet.v3.db,17.700431372870145,HumanNet,Pathway,Performance_disgen
1682,humannet.v3.dp,17.697463462894337,HumanNet,Domain,Performance_disgen
3582,humannet.v3.pi,17.692850215664347,HumanNet,Physical,Performance_disgen
1186,humannet.v3.db,17.67033474625769,HumanNet,Pathway,Performance_disgen
3169,humannet.v3.pi,17.648301096328503,HumanNet,Physical,Performance_disgen
2037,humannet.v3.dp,17.639125235671006,HumanNet,Domain,Performance_disgen
3363,humannet.v3.pi,17.62949519839767,HumanNet,Physical,Performance_disgen
3558,humannet.v3.pi,17.56619789374714,HumanNet,Physical,Performance_disgen
662,humannet.v3.cx,17.553776696744713,HumanNet,Coexpression,Performance_disgen
3590,humannet.v3.pi,17.54501167029377,HumanNet,Physical,Performance_disgen
3526,humannet.v3.pi,17.544633867309987,HumanNet,Physical,Performance_disgen
2033,humannet.v3.dp,17.54437719738955,HumanNet,Domain,Performance_disgen
3152,humannet.v3.pi,17.530560452439964,HumanNet,Physical,Performance_disgen
3362,humannet.v3.pi,17.520638546997002,HumanNet,Physical,Performance_disgen
3318,humannet.v3.pi,17.510561755838452,HumanNet,Physical,Performance_disgen
3261,humannet.v3.pi,17.479694042341833,HumanNet,Physical,Performance_disgen
1940,humannet.v3.dp,17.470862567267528,HumanNet,Domain,Performance_disgen
3260,humannet.v3.pi,17.46919074937656,HumanNet,Physical,Performance_disgen
2409,humannet.v3.gi,17.45791561804839,HumanNet,Genetic,Performance_disgen
1975,humannet.v3.dp,17.457672836384855,HumanNet,Domain,Performance_disgen
3205,humannet.v3.pi,17.42771852297986,HumanNet,Physical,Performance_disgen
1554,humannet.v3.dp,17.424325263642356,HumanNet,Domain,Performance_disgen
1923,humannet.v3.dp,17.421901018388763,HumanNet,Domain,Performance_disgen
2157,humannet.v3.gi,17.41638078001733,HumanNet,Genetic,Performance_disgen
3403,humannet.v3.pi,17.384854631523208,HumanNet,Physical,Performance_disgen
1427,humannet.v3.db,17.368758979761243,HumanNet,Pathway,Performance_disgen
3482,humannet.v3.pi,17.3646867821784,HumanNet,Physical,Performance_disgen
3317,humannet.v3.pi,17.351980807516682,HumanNet,Physical,Performance_disgen
