Entrez_A	Entrez_B	Score	ID
11124	55854	0.082158505	13708
51477	80777	0.082155728	13709
396	54939	0.082155723	13710
7156	8458	0.08214774	13711
3191	4809	0.082131088	13712
10155	51593	0.082123816	13713
1665	27339	0.082115385	13714
10969	2091	0.08210728	13715
10165	10989	0.082098551	13716
2879	7001	0.082081198	13717
10209	1939	0.08208103	13718
10994	481	0.082074831	13719
2191	23603	0.082064068	13720
7317	7965	0.082062115	13721
2108	5110	0.082055312	13722
5976	84993	0.082051635	13723
708	7385	0.082051481	13724
4691	5905	0.082046994	13725
23499	7531	0.082046674	13726
3312	790	0.082044775	13727
23589	25977	0.082043415	13728
10768	7170	0.082036141	13729
11316	9322	0.082022146	13730
478	7416	0.082020579	13731
7086	92483	0.082014937	13732
4646	5062	0.082014401	13733
2108	23225	0.08201295	13734
55299	8761	0.08200183	13735
10487	55020	0.08199722	13736
54919	5792	0.081995654	13737
3609	8449	0.081992226	13738
10262	10291	0.081964053	13739
23382	6202	0.081962183	13740
10066	6184	0.08196013	13741
132789	28970	0.081958634	13742
1933	79026	0.081950654	13743
1967	4357	0.081948975	13744
10190	11052	0.081943599	13745
4361	7175	0.081942299	13746
6203	9774	0.081941536	13747
10921	9967	0.081934009	13748
1537	51253	0.081933799	13749
10055	7298	0.081930565	13750
55500	80724	0.08192769	13751
10213	54908	0.081925459	13752
51102	7879	0.081924449	13753
10797	1192	0.081921667	13754
481	60488	0.081910691	13755
56916	8125	0.081909813	13756
1265	7536	0.081909206	13757
1854	81876	0.081906922	13758
2068	80349	0.081905413	13759
375	51218	0.081905243	13760
55671	79813	0.081888448	13761
55717	79829	0.081881583	13762
22950	9201	0.081878423	13763
5684	56915	0.081878038	13764
6224	65008	0.081867986	13765
1073	847	0.08186481	13766
79366	9136	0.0818603	13767
60678	9343	0.0818592	13768
2271	57590	0.081857609	13769
5203	64374	0.081852817	13770
1915	790	0.081849659	13771
28998	57129	0.081838902	13772
10063	6888	0.081837814	13773
27089	8879	0.081836447	13774
27043	8546	0.081830405	13775
23317	54496	0.081815822	13776
124245	6520	0.081801847	13777
3301	3840	0.081800298	13778
29767	526	0.081800009	13779
6741	9667	0.081799498	13780
3178	60496	0.08179848	13781
81550	8940	0.081788793	13782
506	521	0.081786249	13783
5411	6128	0.081786029	13784
3925	5496	0.081778529	13785
4691	996	0.081777365	13786
7184	8615	0.081774155	13787
55720	80777	0.08176546	13788
10963	7415	0.081763473	13789
10449	3178	0.081760142	13790
10383	7415	0.081752875	13791
10016	25961	0.081751637	13792
50808	6208	0.081741368	13793
54987	7873	0.081738946	13794
56949	9416	0.081735681	13795
5524	55856	0.081722652	13796
3312	9524	0.081719843	13797
10890	8939	0.08171723	13798
6193	821	0.081712285	13799
5718	8454	0.081709497	13800
3692	6168	0.081707434	13801
26135	6421	0.081704813	13802
2194	440	0.08169985	13804
27000	6441	0.081696639	13805
11338	5685	0.081695313	13806
11004	60528	0.081691338	13807
7386	80777	0.081683226	13808
151987	54853	0.081681193	13809
55739	84267	0.081674609	13810
25923	5447	0.081673532	13811
1660	5825	0.081671526	13812
55127	6428	0.081665025	13813
10007	8544	0.081656669	13814
51253	8540	0.081650915	13815
16	2923	0.081635396	13816
23787	5708	0.081629586	13817
10075	2794	0.0816265	13818
144983	2224	0.081623366	13819
10419	1778	0.081617348	13820
23168	7343	0.081616755	13821
26019	9322	0.081608308	13822
1434	3185	0.081606749	13823
1933	25923	0.081604379	13824
10768	6168	0.081603266	13825
2224	3480	0.081595044	13826
5426	5717	0.081581799	13827
178	64847	0.081574287	13828
3035	9793	0.081568285	13829
4478	813	0.081556806	13830
1778	5303	0.08155229	13831
3187	3188	0.081542749	13832
4724	7385	0.081537019	13833
5518	55187	0.081533204	13834
112724	81876	0.081529518	13835
29127	3980	0.081526462	13836
10605	7163	0.081525425	13837
23787	5700	0.081518017	13838
29934	4831	0.081517577	13839
10212	8539	0.08151651	13840
28952	9097	0.081513598	13841
27250	51585	0.081487085	13842
10197	2810	0.081486037	13843
27340	9129	0.081474492	13844
23256	65005	0.081468474	13845
2177	3836	0.081458058	13846
26038	9219	0.081455392	13847
11198	51755	0.081453756	13848
55671	57805	0.081452555	13849
217	6120	0.081449451	13850
25932	978	0.081447213	13851
3145	3178	0.081438131	13852
2125	978	0.081437567	13853
23705	7555	0.081434277	13854
10130	10419	0.08142911	13855
51164	830	0.081428743	13856
5049	7458	0.081420304	13857
439	5683	0.081415589	13858
48	84817	0.081408974	13859
27000	80349	0.081406801	13860
2665	9022	0.081404737	13861
34	7416	0.081396237	13862
159	7372	0.081395749	13863
52	84076	0.081384641	13864
481	6223	0.081384436	13865
23511	7812	0.081382082	13866
27089	4728	0.081380692	13867
10890	3956	0.081378748	13868
4695	9114	0.081361027	13869
5688	5698	0.081354317	13870
29766	5709	0.081322603	13871
2316	54919	0.081322228	13872
481	821	0.081320792	13873
1158	22	0.081318933	13874
1514	5226	0.081316405	13875
57819	8896	0.081315011	13876
10528	51096	0.081312223	13877
2067	38	0.081297225	13878
55299	6142	0.081296416	13879
10594	4666	0.081292724	13880
10540	55156	0.08128687	13881
146691	178	0.081282831	13882
10131	230	0.081276048	13883
10856	29767	0.081271741	13884
10959	11100	0.081266118	13885
55671	8724	0.081264791	13886
10611	5604	0.081261532	13887
3033	7334	0.08125637	13888
1891	27236	0.081256293	13889
10226	3958	0.081251267	13890
10270	10383	0.081250919	13891
8668	8893	0.081235419	13892
100885850	23176	0.081232525	13893
481	7458	0.081231456	13894
51637	57180	0.081213727	13895
23223	55299	0.081211637	13896
1656	29883	0.081199645	13897
23787	513	0.081186235	13898
10959	6204	0.081184851	13899
55902	790	0.081182662	13900
2023	2271	0.081181149	13901
1653	5511	0.081180926	13902
55749	55832	0.081177083	13903
306	8636	0.081177065	13904
1622	81034	0.08116422	13905
51018	84365	0.081162481	13906
7386	7511	0.081152252	13907
178	2729	0.08115078	13908
6643	9146	0.081144471	13909
5048	51540	0.081127692	13910
3945	5230	0.081126423	13911
1936	3054	0.081123014	13912
6697	8942	0.081122094	13913
2597	390637	0.081116694	13914
2783	5091	0.081111488	13915
25828	283742	0.081107121	13916
27042	3646	0.081105037	13917
1173	5356	0.081086938	13918
302	311	0.081086285	13919
1396	38	0.081083222	13920
477	7417	0.081078515	13921
2098	2821	0.081076717	13922
7417	8402	0.081074312	13923
25940	92105	0.081073719	13924
51611	7791	0.081071267	13925
10923	6427	0.081067534	13926
2052	81542	0.081058578	13927
51569	645	0.081058469	13928
1315	55210	0.081055794	13929
230	92935	0.081055403	13930
3658	9368	0.081055321	13931
1808	51160	0.081049824	13932
373156	4199	0.081045309	13933
10574	477	0.081030641	13934
5250	7184	0.081030229	13935
2597	445	0.081025598	13936
10452	1329	0.081018975	13937
3028	4637	0.081018796	13938
3927	55738	0.081014677	13939
10521	1915	0.08101357	13940
54606	9221	0.081009488	13941
581	871	0.081005935	13942
124245	51593	0.081003161	13943
3093	5861	0.080997108	13944
2107	51520	0.080996862	13945
5518	79966	0.080993148	13946
1022	3185	0.080989969	13947
3836	9643	0.08098777	13948
1653	6472	0.080986932	13949
10015	7086	0.080983288	13950
10289	1660	0.080982293	13951
51569	5930	0.080981226	13952
1915	2027	0.080979396	13953
5710	88455	0.080977735	13954
3396	57129	0.080974049	13955
3094	8480	0.080965257	13956
317781	79631	0.08096195	13957
10526	3837	0.080955881	13958
1810	8533	0.080955396	13959
10452	8879	0.080948689	13960
51096	9904	0.080948103	13961
63897	64783	0.080941194	13962
200205	54987	0.080923659	13963
27250	5700	0.080923132	13964
23476	26985	0.080920667	13966
2098	4942	0.080919671	13967
1983	8892	0.080916165	13968
1854	9446	0.080905476	13969
3074	57620	0.080896218	13970
5980	9045	0.080893851	13971
28970	8544	0.080889316	13972
10963	5094	0.080881597	13973
10938	57590	0.080875058	13974
224	528	0.080873671	13975
29781	6599	0.080841449	13976
1665	3191	0.08083427	13977
3093	3178	0.080832643	13978
1491	5213	0.080821131	13979
6472	7531	0.080818874	13980
57142	6643	0.080814675	13981
3685	5718	0.08080901	13982
3313	81888	0.080801336	13983
5213	5315	0.08079309	13984
5496	7165	0.080788429	13985
10954	27339	0.080772866	13986
1639	83939	0.080771334	13987
1655	22938	0.080770353	13988
203068	9276	0.080764384	13989
1992	51399	0.080758315	13990
50865	7332	0.08075125	13991
1108	2146	0.080749457	13992
8662	9218	0.080748476	13993
23603	4802	0.080741153	13994
6627	6741	0.080734164	13995
6175	9218	0.080724973	13996
1738	3188	0.080707354	13997
4676	64682	0.080684547	13998
10120	57410	0.080681977	13999
29968	8942	0.080679805	14000
3312	60314	0.080669165	14001
11157	5527	0.080649365	14002
3837	8480	0.080641519	14003
5717	9097	0.080634697	14004
51611	55742	0.080632455	14005
311	445	0.080627274	14006
10694	203068	0.080626712	14007
119391	9948	0.08061595	14008
10693	509	0.080615893	14009
4704	8531	0.080597966	14010
5214	5777	0.080597241	14011
2730	8895	0.080593294	14012
4361	64853	0.080579573	14013
5094	64841	0.080579091	14014
10452	832	0.080574171	14015
151987	51596	0.080571834	14016
3420	836	0.080561853	14017
50813	9181	0.080559713	14018
10471	1478	0.080559684	14019
1477	79716	0.080555874	14020
1781	5686	0.080552773	14021
112724	5861	0.080549808	14022
1979	7295	0.080549495	14023
55726	6643	0.080542233	14024
23111	5887	0.080537123	14025
53981	5694	0.080521386	14026
5162	9377	0.080517942	14027
2108	8924	0.080515735	14028
4710	5245	0.080515257	14029
22913	3183	0.080498015	14031
5976	7268	0.080488161	14032
6778	7264	0.080481589	14033
11331	30968	0.080480382	14034
136319	2617	0.080473471	14035
5424	5527	0.080470915	14036
55973	6184	0.080469436	14037
1434	1938	0.080466111	14038
55739	7001	0.080463872	14039
119391	55748	0.080460486	14040
10556	57508	0.080457061	14041
126206	84817	0.08045639	14042
2289	7090	0.08045035	14043
5690	64965	0.080450075	14044
3185	79796	0.080447126	14045
10960	4720	0.080447107	14046
10521	11212	0.080442374	14047
156	54919	0.080439895	14048
3182	7327	0.080428497	14049
3936	55033	0.080425095	14050
7317	9836	0.080423665	14051
102157402	55250	0.080423192	14052
1509	9761	0.080413723	14053
56257	65109	0.080412013	14054
51569	55312	0.080412005	14055
200081	6601	0.08040913	14056
83940	84364	0.080408784	14057
2171	522	0.080405785	14058
4144	55902	0.080404468	14059
28970	587	0.080395243	14060
8125	81611	0.080393633	14061
26986	6137	0.080385403	14062
10437	9948	0.08038016	14063
2806	2992	0.080379205	14064
3313	6389	0.080370443	14065
26130	8437	0.080369123	14066
29889	9185	0.08035722	14067
1072	8021	0.080346651	14068
10452	1938	0.080341561	14069
5518	79228	0.080341421	14070
11235	1503	0.080336322	14071
217	7385	0.080334364	14072
1072	2875	0.080329606	14073
2923	5887	0.080329252	14074
159	27236	0.080325656	14075
22938	4735	0.080322069	14076
6319	6748	0.080318655	14077
11034	1396	0.080309715	14078
22872	528	0.08030872	14079
51122	55114	0.080306754	14080
23111	51611	0.080300368	14081
5052	6624	0.080299819	14082
23184	7458	0.080266557	14083
10762	23640	0.080262307	14084
440	7353	0.080260409	14085
1212	23310	0.080259804	14086
1655	51119	0.08025411	14087
10762	51119	0.080250828	14088
53981	6829	0.080249828	14089
23048	23149	0.08024425	14090
29780	5208	0.080234716	14091
55749	7169	0.080226499	14092
1728	4830	0.080225299	14093
1660	6632	0.080224321	14094
10923	6431	0.080222993	14095
11016	51585	0.080218584	14096
115825	2665	0.080218434	14097
3998	7384	0.080217658	14098
23234	9733	0.080213558	14099
22820	9126	0.080205923	14100
4711	4719	0.08020268	14101
22929	7514	0.080195354	14102
6652	7167	0.08018538	14103
18	2184	0.080184501	14104
5019	9588	0.080180229	14105
55236	84196	0.080170654	14106
23479	3612	0.080168542	14107
4904	8668	0.080167125	14108
5214	5836	0.080162297	14109
51068	5631	0.080160852	14110
3833	6793	0.080160688	14111
56902	57470	0.080158148	14112
3848	5644	0.080155523	14113
1385	1386	0.080149344	14114
6170	6222	0.08014569	14115
26528	81889	0.080143846	14116
6749	8125	0.080143335	14117
4714	9114	0.080140606	14118
26292	7178	0.08012354	14119
5236	9380	0.080115104	14120
5886	6612	0.080109284	14121
3925	51606	0.080107134	14122
55847	6390	0.080106139	14123
51031	54187	0.0801033	14124
2286	5479	0.080099205	14125
4763	51070	0.080059789	14126
476	490	0.080058561	14127
4809	9128	0.080050958	14128
22992	8874	0.080048995	14129
54512	5685	0.080042291	14130
3925	5861	0.080042083	14131
2286	6500	0.080038921	14132
3032	7385	0.080033052	14133
57819	8242	0.080031664	14134
229	6612	0.080026409	14135
261726	7174	0.080025337	14136
11128	9330	0.080022099	14137
10452	9351	0.080021574	14138
100	5268	0.080013761	14139
22824	55033	0.080004972	14140
29763	3329	0.079999217	14141
6877	996	0.079985172	14142
2281	51031	0.079978996	14143
29766	6632	0.079978793	14144
7327	9987	0.079968782	14145
5954	6185	0.079966981	14146
261726	523	0.079964415	14147
1660	80155	0.079963254	14148
54888	56902	0.079962208	14149
51762	5908	0.079961807	14150
132	8544	0.079960053	14151
10527	3315	0.079959558	14152
221937	8260	0.079959211	14153
55193	8533	0.079957625	14154
29886	4437	0.079940412	14155
54545	5595	0.079938481	14156
10923	7169	0.079936	14157
55256	84245	0.079934088	14158
26135	26986	0.079933605	14159
1062	7247	0.079924587	14160
4691	6125	0.079919854	14161
2548	2805	0.079918928	14162
10643	6128	0.079914028	14163
2224	7514	0.079905728	14164
3833	573	0.07990167	14165
6416	7408	0.079888213	14166
26986	5356	0.079878735	14167
1939	8562	0.079875287	14168
1736	2021	0.07986749	14169
10015	2098	0.079866839	14170
481	51144	0.079858631	14171
1152	22	0.079858382	14172
51552	528	0.079851978	14173
10808	5693	0.079846207	14174
1155	26472	0.079843423	14175
10291	1981	0.079841486	14176
25963	8540	0.079839278	14177
117246	9045	0.079830093	14178
27238	7094	0.079807186	14179
1477	23435	0.079795572	14180
28952	51493	0.079786383	14181
3320	3336	0.079783676	14182
4191	51569	0.079779266	14183
55818	6778	0.07977762	14184
10016	3192	0.07977432	14185
7111	7453	0.079774044	14186
6187	9114	0.079771838	14187
52	5306	0.079767882	14188
230	81	0.079764664	14189
10946	6634	0.079763659	14190
3315	80273	0.079746182	14191
1915	5862	0.079743767	14192
10399	124801	0.079737852	14193
2266	9688	0.079734072	14194
3190	60528	0.079732002	14195
22916	54936	0.079725818	14196
23223	64318	0.07972288	14197
5693	5901	0.079699622	14198
3858	3868	0.079698921	14199
23214	54165	0.079693449	14200
2664	8407	0.079670679	14201
1642	57175	0.079667746	14202
1915	6189	0.079664983	14203
3419	4191	0.079661782	14204
128866	3615	0.079661566	14205
1487	471	0.079656444	14206
10776	55818	0.079647054	14207
1509	5868	0.079637644	14209
55163	5877	0.079618794	14210
10989	6421	0.079618733	14211
4704	8826	0.07961843	14212
2597	51204	0.079614998	14213
5042	6647	0.079614581	14214
11112	8566	0.079613195	14215
6647	6652	0.079597237	14216
535	539	0.079593564	14217
5536	9562	0.079593483	14218
51493	55759	0.079591887	14219
5861	8880	0.079589664	14220
4704	4904	0.07958383	14221
118924	1192	0.079577806	14222
57095	9748	0.079576518	14223
84901	8731	0.079569637	14224
1445	1977	0.079564452	14225
2887	4677	0.079563696	14226
10642	6168	0.079556559	14227
10614	2017	0.079551945	14228
57019	8453	0.079547924	14229
1819	57696	0.079547195	14230
23392	7514	0.079546437	14231
6500	79837	0.079541448	14232
2224	9373	0.079529308	14233
6647	8566	0.079521108	14234
158	9908	0.079520831	14235
51661	522	0.079519602	14236
9203	9689	0.079508567	14237
10483	54165	0.079502196	14238
27101	8407	0.079501199	14239
22894	2778	0.079492524	14240
26986	5198	0.079482542	14241
1499	4478	0.079481675	14242
221092	6165	0.079480717	14243
23787	5717	0.079477765	14244
134430	55140	0.079471268	14245
2632	54475	0.079461152	14246
169436	3978	0.079458277	14247
10449	1103	0.079453757	14248
4925	6709	0.079449076	14249
5709	8175	0.079447225	14250
10808	5550	0.079444673	14251
22929	51493	0.079435417	14252
4522	54475	0.079435102	14253
26275	501	0.07942366	14254
51119	5631	0.079421063	14255
23230	9525	0.079418509	14256
58478	875	0.07941605	14257
64682	6874	0.07940644	14258
2271	22949	0.079393673	14259
2739	3336	0.079389281	14260
10989	8604	0.079386912	14261
6647	8407	0.07938601	14262
56984	7453	0.079377477	14263
10726	26520	0.079365244	14265
11331	220988	0.079355367	14266
51493	54545	0.079351993	14267
5706	5982	0.079343857	14268
3191	9296	0.079339823	14269
4736	6747	0.079336949	14270
64746	84678	0.079328843	14271
100526842	11224	0.07932322	14272
2653	5682	0.079319152	14273
29934	7332	0.079314794	14274
1073	1396	0.07931047	14275
23070	3376	0.079307416	14276
84630	9863	0.079307299	14277
164	23317	0.079302555	14278
51340	9092	0.079278563	14279
5834	79624	0.079278152	14280
5433	54517	0.079275625	14281
51569	9380	0.079274519	14282
11316	90411	0.079273268	14283
4122	824	0.079269	14284
1376	501	0.079261302	14285
3190	4735	0.079260436	14286
3157	3614	0.079258393	14287
6629	6741	0.079250416	14288
3416	7064	0.079249904	14289
1396	8407	0.079249483	14290
125950	5198	0.07924769	14291
7251	84364	0.079236055	14292
57037	6741	0.079235175	14293
25932	35	0.079231664	14294
201294	65985	0.079223801	14295
5230	7536	0.079222354	14296
3190	4691	0.079220805	14297
1477	5048	0.07921653	14298
29101	6500	0.079188966	14299
4695	4723	0.079188853	14300
2271	79763	0.079184546	14301
55705	5708	0.079181016	14302
3998	4714	0.079173972	14303
1983	26038	0.079173617	14304
1434	55898	0.079168009	14305
6625	6633	0.079166646	14306
5723	8473	0.079165665	14307
3419	490	0.079157789	14308
5250	5861	0.079149724	14309
261726	9615	0.079149634	14310
10992	22820	0.079147179	14311
10294	5687	0.079134116	14312
23451	6629	0.079131923	14313
3336	39	0.079130591	14314
392	51068	0.079120862	14315
4125	6643	0.079120706	14316
2923	539	0.079116782	14317
55748	57407	0.079116135	14318
1915	29925	0.079110317	14320
23451	6634	0.079109324	14321
10399	1994	0.079109264	14322
1155	51557	0.079093446	14323
10280	204	0.079093093	14324
7266	80218	0.079084499	14325
6207	6235	0.079083461	14326
2023	6717	0.079070739	14327
124540	2280	0.079065281	14328
3550	5529	0.079064541	14329
2582	5595	0.079061648	14330
23521	3312	0.079049265	14331
6181	7311	0.079046589	14332
226	3998	0.079036316	14333
5436	54517	0.079032799	14334
7417	84522	0.079030957	14335
3419	8226	0.079029763	14336
10989	8879	0.07902975	14337
10890	2821	0.079027335	14339
3692	8106	0.07902512	14340
1738	51534	0.079020201	14341
191	8659	0.079014991	14342
11131	5625	0.079010816	14343
23234	5214	0.079003549	14344
4174	6711	0.078993858	14345
2026	5110	0.078990281	14346
132	22949	0.078984567	14347
27236	93343	0.078984399	14348
6122	6166	0.078980696	14349
1736	84154	0.078979898	14350
10487	1808	0.078976964	14351
10204	7879	0.078976942	14352
10061	6128	0.078974518	14353
4724	9045	0.07896661	14354
10291	91603	0.078965518	14355
375	5567	0.078961755	14356
22916	4686	0.078955854	14357
23212	9790	0.07894396	14358
10342	2237	0.078942844	14359
1915	5706	0.078937392	14360
10190	11051	0.078933995	14361
55681	6888	0.078927162	14362
23157	7317	0.078926663	14363
5686	6427	0.078925692	14364
55272	57050	0.078921503	14365
58490	6723	0.078919792	14366
39	51035	0.078918189	14367
55723	8520	0.078916148	14368
440	80347	0.078911689	14369
23411	55388	0.078911589	14370
4728	5861	0.078909953	14371
3301	5706	0.078891533	14372
1072	10890	0.078890109	14373
26057	2956	0.078885781	14374
4141	5303	0.078884466	14375
3187	55510	0.078883536	14376
5861	9868	0.078882126	14377
23304	7319	0.078873879	14378
10910	22929	0.078873143	14379
2194	23787	0.078845401	14380
53371	8480	0.078841777	14381
112970	6416	0.078840223	14382
26286	55256	0.078838436	14383
26003	283742	0.078823943	14384
5710	9601	0.078822462	14385
2286	27000	0.078815571	14386
3998	7385	0.078809979	14387
22989	491	0.078804777	14388
1020	6120	0.07880137	14389
23481	4809	0.078800964	14390
39	55671	0.078787895	14391
10397	28989	0.07878739	14392
56254	57019	0.07878326	14393
10327	27236	0.078780475	14394
23788	4695	0.078779999	14395
7430	9718	0.078773276	14396
27068	7430	0.078764	14397
139562	1615	0.078761242	14398
10055	9040	0.078760025	14399
51073	55052	0.078759215	14400
1915	9295	0.078757886	14401
4691	64682	0.078753474	14402
22	5862	0.078749779	14403
6228	63875	0.078745792	14404
51382	7965	0.078739306	14405
8731	9493	0.078738344	14406
729359	9126	0.078738174	14407
4704	528	0.078735958	14408
25923	6431	0.078735702	14409
51388	57062	0.078727613	14410
6741	9126	0.078726037	14411
6390	7879	0.078724839	14412
23225	6421	0.078724749	14413
4436	8662	0.078720601	14414
2548	3939	0.078717946	14415
11146	3069	0.078714974	14416
1069	3615	0.078710517	14417
847	93974	0.078708585	14418
5711	573	0.07870697	14419
387	6120	0.078700285	14420
11335	94056	0.078690681	14421
5493	8974	0.078684466	14422
23517	55622	0.078677931	14423
10607	1736	0.07866547	14424
10197	3068	0.078660394	14425
4702	7381	0.078657805	14426
28970	5464	0.078650516	14427
10961	134510	0.078648753	14428
178	79058	0.078644318	14429
5684	7415	0.078644087	14430
5214	79716	0.078643979	14431
2963	6827	0.078641558	14432
10063	1072	0.078635283	14433
10066	5245	0.078631737	14434
2673	4141	0.078629218	14435
2058	56926	0.078625082	14436
10657	8615	0.078620832	14437
5962	7415	0.078616838	14438
51510	6633	0.078612812	14439
10067	10134	0.07861229	14440
10713	27339	0.078610716	14441
26007	6652	0.07860814	14442
26528	381	0.078585839	14443
64062	9129	0.078582093	14444
392	6921	0.078571125	14445
55770	6712	0.078561785	14446
54512	9652	0.078558762	14447
51011	57590	0.078555309	14448
475	8407	0.078551895	14449
11338	4841	0.078547848	14450
30968	5709	0.078545583	14451
4817	55256	0.078536882	14452
2098	51569	0.078535934	14453
10632	23787	0.07853309	14454
129563	5711	0.078528294	14455
2739	8833	0.078519064	14456
5707	7572	0.078512824	14457
23223	7175	0.078508977	14459
5689	5824	0.078493534	14460
1212	55361	0.078489046	14461
3191	4363	0.078488095	14462
162	7317	0.07847207	14463
2632	5837	0.078468156	14464
1892	6612	0.07846711	14465
2582	9948	0.078466641	14466
3028	51606	0.078457888	14467
39	5093	0.078457596	14468
124540	8666	0.078450412	14469
506	5245	0.078439895	14470
1728	26528	0.078436941	14471
23160	4691	0.078435245	14472
10521	3191	0.078425744	14473
57508	9793	0.078418363	14474
64976	988	0.078416499	14475
51571	5315	0.07841293	14476
523	5862	0.078410434	14477
29925	55163	0.07840474	14478
1386	466	0.078398439	14479
10492	27338	0.078389762	14480
10972	2052	0.078383465	14481
1213	5869	0.078379198	14482
10617	5781	0.078370357	14483
5696	64965	0.078368719	14484
3035	92675	0.078364765	14485
5518	83858	0.078361674	14486
3035	3185	0.078354684	14487
2108	51506	0.078354236	14488
4715	5447	0.078352715	14489
23673	9777	0.078349808	14490
10096	3191	0.078338282	14491
4436	5965	0.078337431	14492
3646	51388	0.078334471	14493
10657	6421	0.078320853	14494
4705	55967	0.078314944	14495
10910	55163	0.078312455	14496
3187	60592	0.078311449	14497
10525	22826	0.0783113	14498
1265	4507	0.07831082	14499
10289	9414	0.078307568	14500
55854	79366	0.078290562	14501
10051	8243	0.078286162	14502
27339	51035	0.078286045	14503
22929	3315	0.078271312	14504
10061	1736	0.078268637	14505
11331	4728	0.078261861	14506
5518	55183	0.07825337	14507
10409	3187	0.078250353	14508
7317	7347	0.078238586	14509
23603	28985	0.078238311	14510
3800	57037	0.078233412	14511
29074	9801	0.078227368	14512
11260	5684	0.078226942	14513
23603	79796	0.078224477	14514
10902	10933	0.078223453	14515
10994	7417	0.078219773	14516
6613	7329	0.078218113	14517
481	8880	0.078202743	14518
51540	883	0.078198316	14519
10735	11316	0.078189543	14520
5037	5042	0.078188792	14521
22872	93100	0.07818372	14522
10785	5520	0.078181912	14523
1915	6741	0.078181277	14524
1314	23451	0.078163841	14525
27079	51119	0.078163104	14526
10286	6204	0.078153013	14528
11269	7514	0.078147625	14529
10994	7386	0.078146144	14530
2017	8615	0.078143879	14531
10920	51138	0.078139594	14532
51602	7866	0.078136167	14533
10277	221937	0.078125593	14534
10946	5356	0.078120999	14535
23392	5686	0.07811845	14536
5702	9097	0.078115578	14537
4141	9943	0.078113275	14538
353	6128	0.078109928	14539
5058	80895	0.078108559	14540
11338	5682	0.078105614	14541
5471	6643	0.078103429	14542
29968	51719	0.078102295	14543
4809	55573	0.078099039	14544
10212	7919	0.078097312	14545
1650	821	0.078092197	14546
10016	7264	0.078088962	14547
57805	85313	0.078076575	14548
10923	7158	0.078063722	14549
11331	4713	0.078061357	14550
10226	5464	0.078056324	14551
1981	9933	0.078049597	14552
2058	8218	0.078039212	14553
2271	28970	0.078034305	14554
10921	9584	0.078025603	14555
10755	26088	0.078025467	14556
57003	80777	0.078020254	14557
7296	7706	0.078019205	14558
25932	5695	0.078011908	14559
51605	5962	0.078004296	14560
10921	6203	0.078002783	14561
27339	7319	0.07800111	14562
144402	8668	0.077989102	14563
124540	1396	0.077984553	14564
5710	7572	0.077976133	14565
1396	2805	0.077973166	14566
7296	93100	0.077967439	14567
10525	3098	0.077967026	14568
3185	6118	0.077966859	14569
160287	7334	0.07796142	14570
1173	51202	0.077959075	14571
6185	6709	0.077956895	14572
291	9114	0.077956742	14573
54915	79058	0.077953134	14574
51602	84365	0.077951002	14575
8417	9777	0.077941649	14577
292	5373	0.077940996	14578
6625	9584	0.077939568	14579
10134	4716	0.077936391	14580
4702	6251	0.077934607	14581
1937	2960	0.077931867	14582
2266	80205	0.077930338	14583
8175	8896	0.077927902	14584
10487	84153	0.077924746	14585
5394	6830	0.077921416	14586
22934	8833	0.077916589	14587
10053	84315	0.077908927	14588
23451	25843	0.07790797	14589
1329	5713	0.077905831	14590
81876	9218	0.077902614	14591
10813	23481	0.077891441	14592
3840	4173	0.077886439	14593
55163	5547	0.077876783	14595
4738	84267	0.077869418	14596
1192	3028	0.077869189	14597
4976	55114	0.077862713	14598
10959	58477	0.077862392	14599
4190	51097	0.077861569	14600
3187	8895	0.077850475	14601
11034	160287	0.077844357	14602
5094	9040	0.077844009	14603
51377	5684	0.077837328	14604
5710	8518	0.077835337	14605
23406	9040	0.077832434	14606
3646	6827	0.077828366	14607
22929	6396	0.077824157	14608
1738	483	0.077820106	14609
10492	55692	0.077819123	14610
23788	51253	0.077814162	14611
143244	4478	0.077808659	14612
10327	2597	0.0778078	14613
10146	158	0.077806061	14614
5903	7415	0.077801098	14615
10393	6877	0.077790576	14616
134829	328	0.077790458	14617
3958	7295	0.077788807	14618
4686	54439	0.077780251	14619
11338	55269	0.077770096	14620
10146	120	0.077761371	14621
6748	8803	0.077760564	14622
11331	25923	0.077759788	14623
1399	9026	0.077756215	14624
1854	2879	0.077750595	14625
57826	6204	0.077746315	14626
4722	55967	0.07773857	14627
10594	18	0.077729298	14628
4190	8566	0.077726478	14629
10284	6749	0.07772122	14630
134510	6897	0.077713864	14631
2962	4691	0.077713502	14632
4695	4715	0.077711543	14633
5557	55749	0.077705393	14634
483	6223	0.077692774	14635
55246	7536	0.077679874	14636
4905	9114	0.0776766	14637
10994	5861	0.077673476	14638
4350	83939	0.077661782	14639
3692	6164	0.077649555	14640
6120	7378	0.077647079	14641
57095	7529	0.077644299	14642
25902	670	0.077631128	14643
445	5211	0.077629741	14644
81888	91875	0.077626204	14645
10939	1537	0.077624457	14646
4926	8668	0.07761608	14647
10262	8175	0.077611451	14648
11338	5686	0.077606769	14649
11004	2805	0.07760636	14650
112724	6185	0.077604398	14651
23352	5905	0.077598411	14652
220988	4841	0.077596123	14653
10533	9039	0.077592631	14654
3276	55695	0.077585789	14655
10525	51726	0.077584439	14656
10992	9295	0.077582947	14657
3192	55135	0.077582597	14658
